,file,f1_score,precision,recall,model_type,instructed,model_configurations,model_size,quantization,fine_tuning,maxNewTokensFactor,nShotsInference,model,training_params_string,bnb_4bit_compute_dtype,r,lora_alpha,lora_dropout,gradient_accumulation_steps,learning_rate
61,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.3827717957624175,0.4628307433851323,0.3263251406573882,zefiro,instructed,4bit_FT,7,4bit,FT,4,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
62,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_64_0.01_4_0.0002.csv,0.3711667254141699,0.4513501928846978,0.3151750972762646,zefiro,instructed,4bit_FT,7,4bit,FT,4,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_64_0.01_4_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,4.0,0.0002
63,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_64_0.01_2_0.0002.csv,0.3522072936660269,0.3833565459610027,0.3257396449704142,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_64_0.01_2_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,2.0,0.0002
64,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_32_0.01_8_0.0002.csv,0.3532585545932132,0.3389645776566757,0.3688111473465758,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_32_0.01_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,8.0,0.0002
65,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.3774069319640565,0.4935251798561151,0.3055225653206651,zefiro,instructed,4bit_FT,7,4bit,FT,4,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
66,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_32_0.01_2_0.0002.csv,0.4281564245810056,0.3547491205332346,0.5398703860242322,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_32_0.01_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,2.0,0.0002
67,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,0.3390416339355853,0.3595468177274242,0.3207491082045184,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,8.0,0.0002
68,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_64_0.01_2_0.0002.csv,0.4102646351242983,0.4533853243530663,0.3746338605741066,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_64_0.01_2_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,2.0,0.0002
69,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_32_0.01_8_0.0002.csv,0.3618772563176896,0.3549575070821529,0.3690721649484536,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_32_0.01_8_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,8.0,0.0002
70,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.331513828238719,0.4239181014425314,0.2721840454138034,zefiro,instructed,4bit_FT,7,4bit,FT,4,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
71,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_32_0.01_2_0.0002.csv,0.449908669383167,0.4453407510431154,0.4545712663259512,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_32_0.01_2_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,2.0,0.0002
72,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,0.3505738982570497,0.3386257870243635,0.3633960047003525,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,8.0,0.0002
73,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_64_0.01_8_0.0002.csv,0.4131349077968295,0.4672521039151115,0.3702522470281241,zefiro,instructed,4bit_FT,7,4bit,FT,4,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_64_0.01_8_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,8.0,0.0002
74,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.388325760223698,0.4671993271656854,0.3322368421052631,zefiro,instructed,4bit_FT,7,4bit,FT,4,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
75,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_64_0.01_2_0.0002.csv,0.381602587136184,0.494413407821229,0.3107080163838502,zefiro,instructed,4bit_FT,7,4bit,FT,4,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_64_0.01_2_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,2.0,0.0002
76,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.3973530801953678,0.4240080699394754,0.3738511710643344,zefiro,instructed,4bit_FT,7,4bit,FT,8,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
77,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.4224929083931253,0.4830217474246471,0.3754448398576512,zefiro,instructed,4bit_FT,7,4bit,FT,4,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
78,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_32_0.01_2_0.0002.csv,0.4348402053320085,0.5120904836193447,0.377841726618705,zefiro,instructed,4bit_FT,7,4bit,FT,4,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_32_0.01_2_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,2.0,0.0002
79,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.4489136817381092,0.4493094328533646,0.448518627163391,zefiro,instructed,4bit_FT,7,4bit,FT,8,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
80,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_32_0.01_2_0.0002.csv,0.4209196563921172,0.3793260473588342,0.4727582292849035,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_32_0.01_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,2.0,0.0002
81,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_64_0.01_8_0.0002.csv,0.3638834365091348,0.37597503900156,0.3525453481568169,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_64_0.01_8_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,8.0,0.0002
82,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_64_0.01_4_0.0002.csv,0.1957281553398058,0.2722852512155591,0.1527735677478023,zefiro,instructed,4bit_FT,7,4bit,FT,8,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_64_0.01_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,4.0,0.0002
83,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_64_0.01_2_0.0002.csv,0.3847602491670288,0.3788873038516405,0.390818128310771,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_64_0.01_2_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,2.0,0.0002
84,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_32_0.01_8_0.0002.csv,0.3147970597635027,0.3427279053583855,0.2910756501182033,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_32_0.01_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,8.0,0.0002
85,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_64_0.01_4_0.0002.csv,0.3944832170156198,0.4532264222985872,0.3492203589290968,zefiro,instructed,4bit_FT,7,4bit,FT,4,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_64_0.01_4_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,4.0,0.0002
86,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_64_0.01_2_0.0002.csv,0.4571340142370783,0.4983130904183536,0.4222412807318467,zefiro,instructed,4bit_FT,7,4bit,FT,4,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_64_0.01_2_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,2.0,0.0002
87,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_32_0.01_2_0.0002.csv,0.4248257550614006,0.347134333755198,0.5473204104903079,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_32_0.01_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,2.0,0.0002
88,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,0.302557289936898,0.3431261770244821,0.2705672705672706,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,8.0,0.0002
89,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.3951000690131124,0.4786789297658863,0.3363689776733255,zefiro,instructed,4bit_FT,7,4bit,FT,4,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
90,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_32_0.01_8_0.0002.csv,0.3417560443555716,0.4404873477038425,0.2791802791802791,zefiro,instructed,4bit_FT,7,4bit,FT,4,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_32_0.01_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,8.0,0.0002
91,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_64_0.01_4_0.0002.csv,0.222084110213383,0.3626522327469553,0.1600477754553598,zefiro,instructed,4bit_FT,7,4bit,FT,4,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_64_0.01_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,4.0,0.0002
92,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_64_0.01_2_0.0002.csv,0.4127823691460054,0.3386980108499096,0.5283497884344147,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_64_0.01_2_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,2.0,0.0002
93,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.3559960910233143,0.34,0.3735716378552593,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
94,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,0.3863558450462804,0.4660876757650951,0.3299180327868852,zefiro,instructed,4bit_FT,7,4bit,FT,4,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,8.0,0.0002
95,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_32_0.01_8_0.0002.csv,0.3826777087646653,0.4651845637583892,0.3250293083235639,zefiro,instructed,4bit_FT,7,4bit,FT,4,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_32_0.01_8_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,8.0,0.0002
96,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_32_0.01_2_0.0002.csv,0.4296139047366326,0.4062735257214555,0.4557995495495495,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_32_0.01_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,2.0,0.0002
97,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_64_0.01_8_0.0002.csv,0.3770371457935692,0.3821428571428571,0.3720660678064329,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_64_0.01_8_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,8.0,0.0002
98,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,0.3737864077669903,0.4589186888037462,0.3152968704299503,zefiro,instructed,4bit_FT,7,4bit,FT,4,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,8.0,0.0002
99,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.3948497854077253,0.4900133155792276,0.3306379155435759,zefiro,instructed,4bit_FT,7,4bit,FT,4,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
100,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.3630397236614853,0.4332234130255564,0.3124256837098692,zefiro,instructed,4bit_FT,7,4bit,FT,4,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
101,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_64_0.01_2_0.0002.csv,0.4348070175438596,0.4224161439869103,0.4479467900520532,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_64_0.01_2_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,2.0,0.0002
102,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_32_32_0.01_8_0.0002.csv,0.3074330018540367,0.3561108941819602,0.2704626334519573,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_32_32_0.01_8_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,8.0,0.0002
103,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.4233108108108108,0.4915653197332287,0.3716997923464847,zefiro,instructed,4bit_FT,7,4bit,FT,4,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
104,data/zefiro/4bit_FT/maxNewTokensFactor4_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_32_0.01_2_0.0002.csv,0.4544729708180513,0.5060369318181818,0.4124457308248914,zefiro,instructed,4bit_FT,7,4bit,FT,4,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_32_0.01_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,2.0,0.0002
105,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference0_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.4578041208015805,0.4478188845941468,0.4682448036951501,zefiro,instructed,4bit_FT,7,4bit,FT,8,0,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
106,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference4_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_32_0.01_2_0.0002.csv,0.4555739163594763,0.4158737526108145,0.5036537380550872,zefiro,instructed,4bit_FT,7,4bit,FT,8,4,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_32_0.01_2_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,2.0,0.0002
107,data/zefiro/4bit_FT/maxNewTokensFactor8_nShotsInference2_zefiro-7b-base-ita__adapters_it.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,0.3465926611162504,0.3655284552845528,0.3295221342714746,zefiro,instructed,4bit_FT,7,4bit,FT,8,2,zefiro-7b-base-ita_,it.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,8.0,0.0002
0,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_16_32_0.05_8_0.0002.csv,0.4831615120274914,0.5027713212944752,0.4650239788324789,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
1,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_16_32_0.01_2_0.0002.csv,0.6392116016344844,0.6340804323636942,0.6444264943457189,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
2,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_16_32_0.05_2_0.0002.csv,0.5590845012024214,0.555628811603758,0.5625834445927904,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
3,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.4882954742500433,0.4956001407954945,0.4812030075187969,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
4,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.5520995334370141,0.5782805429864254,0.5281864771036535,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
5,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_32_32_0.05_4_0.0002.csv,0.6351047632857246,0.5973813420621932,0.6779136356601145,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
6,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_32_32_0.01_8_0.0002.csv,0.6389990428004922,0.5839060352367862,0.7055714932809904,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
7,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_64_32_0.05_4_0.0002.csv,0.5694301967732911,0.6320910973084886,0.5180722891566265,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
8,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_64_32_0.05_8_0.0002.csv,0.6498904455215456,0.6023384615384615,0.705594002306805,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
9,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_32_32_0.05_8_0.0002.csv,0.580822755773054,0.5568098519278698,0.6070001598210005,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
10,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_32_32_0.01_2_0.0002.csv,0.4933192686357243,0.5065896371186135,0.4807264005482268,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
11,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_64_32_0.01_2_0.0002.csv,0.4658171521035598,0.5504302103250478,0.4037517531556802,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
12,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_16_32_0.05_4_0.0002.csv,0.4984824138546689,0.5437195715676728,0.4601944948079776,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
13,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.5408456093361392,0.624475370002209,0.4769697992238906,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
14,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_64_32_0.01_8_0.0002.csv,0.6265199768384482,0.5963075227335354,0.6599573040561146,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
15,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_64_32_0.05_2_0.0002.csv,0.4655392198521287,0.4536270288174892,0.4780939081864199,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
16,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.5713817675485298,0.5955267201639064,0.5491183879093199,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
17,data/mistral/noInstr_8bit/maxNewTokensFactor8_nShotsInference0_Mistral-7B-v0.1_simplest_prompt_adapters_en.layer1_8_torch.bfloat16_32_32_0.05_2_0.0002.csv,0.574687939158469,0.5933765790372141,0.5571405673986216,mistral,notInstructed,noInstr_8bit,7,8bit,unsure,8,0,Mistral-7B-v0.1_simplest_prompt,,,,,,,
